dataset,filename,setting,psnr,ssim,lpips
LSUI,3049.jpg,Zero guide,23.514484405517578,0.8725287318229675,0.12579435110092163
LSUI,3050.jpg,Zero guide,21.594364166259766,0.8753992915153503,0.2500423192977905
LSUI,3049.jpg,Uniform guide,21.609432220458984,0.7987733483314514,0.19208364188671112
LSUI,3050.jpg,Uniform guide,21.198606491088867,0.8569050431251526,0.3264675438404083
LSUI,3049.jpg,Raw-input guide,27.389320373535156,0.8901507258415222,0.07833437621593475
LSUI,3050.jpg,Raw-input guide,26.79405975341797,0.9213847517967224,0.11177976429462433
LSUI,3049.jpg,Cross-image guide,28.698593139648438,0.9077000021934509,0.07993179559707642
LSUI,3050.jpg,Cross-image guide,26.166133880615234,0.9139094352722168,0.11834773421287537
LSUI,3049.jpg,Full spatial guide,27.504159927368164,0.8927664756774902,0.07828015834093094
LSUI,3050.jpg,Full spatial guide,26.792524337768555,0.921398937702179,0.11182235926389694
LSUI,3051.jpg,Zero guide,23.5972900390625,0.7504326701164246,0.12822459638118744
LSUI,3052.jpg,Zero guide,26.063385009765625,0.8804743885993958,0.20299246907234192
LSUI,3051.jpg,Uniform guide,17.23812484741211,0.6711516380310059,0.22753188014030457
LSUI,3052.jpg,Uniform guide,19.57958984375,0.8033812046051025,0.33679255843162537
LSUI,3051.jpg,Raw-input guide,27.438735961914062,0.8629887700080872,0.10124833136796951
LSUI,3052.jpg,Raw-input guide,25.429912567138672,0.8871290683746338,0.1406327784061432
LSUI,3051.jpg,Cross-image guide,26.9915771484375,0.7824046015739441,0.10045556724071503
LSUI,3052.jpg,Cross-image guide,25.105430603027344,0.8881657719612122,0.14464738965034485
LSUI,3051.jpg,Full spatial guide,27.4576358795166,0.8631047606468201,0.10121501982212067
LSUI,3052.jpg,Full spatial guide,25.53036117553711,0.887712299823761,0.13982321321964264
LSUI,3053.jpg,Zero guide,23.882123947143555,0.8827113509178162,0.16037924587726593
LSUI,3054.jpg,Zero guide,26.04854393005371,0.9203829169273376,0.10455599427223206
LSUI,3053.jpg,Uniform guide,24.397544860839844,0.860954761505127,0.24895510077476501
LSUI,3054.jpg,Uniform guide,25.387340545654297,0.913330078125,0.12588803470134735
LSUI,3053.jpg,Raw-input guide,29.006912231445312,0.9030590057373047,0.09628860652446747
LSUI,3054.jpg,Raw-input guide,27.888166427612305,0.9263665676116943,0.07341223955154419
LSUI,3053.jpg,Cross-image guide,28.205041885375977,0.9020736813545227,0.09819338470697403
LSUI,3054.jpg,Cross-image guide,27.646881103515625,0.926319420337677,0.07604418694972992
LSUI,3053.jpg,Full spatial guide,28.985382080078125,0.9030329585075378,0.09691843390464783
LSUI,3054.jpg,Full spatial guide,27.888181686401367,0.9263663291931152,0.07342054694890976
LSUI,3055.jpg,Zero guide,28.646203994750977,0.897489607334137,0.1596926748752594
LSUI,3056.jpg,Zero guide,26.01991844177246,0.8539299964904785,0.10173758864402771
LSUI,3055.jpg,Uniform guide,27.571857452392578,0.8804019093513489,0.1488913893699646
LSUI,3056.jpg,Uniform guide,28.241147994995117,0.8673387169837952,0.07282158732414246
LSUI,3055.jpg,Raw-input guide,29.431259155273438,0.9054694175720215,0.1047993153333664
LSUI,3056.jpg,Raw-input guide,28.817808151245117,0.8731605410575867,0.06611891090869904
LSUI,3055.jpg,Cross-image guide,29.665695190429688,0.9050208926200867,0.10021074116230011
LSUI,3056.jpg,Cross-image guide,28.76839828491211,0.8832079768180847,0.06723853945732117
LSUI,3055.jpg,Full spatial guide,29.49955177307129,0.905705451965332,0.1040436327457428
LSUI,3056.jpg,Full spatial guide,28.818744659423828,0.8731741309165955,0.06613226234912872
LSUI,3057.jpg,Zero guide,21.227970123291016,0.8770399689674377,0.2850903272628784
LSUI,3058.jpg,Zero guide,28.93413734436035,0.9486775398254395,0.09417742490768433
LSUI,3057.jpg,Uniform guide,21.459524154663086,0.8340682983398438,0.3781108856201172
LSUI,3058.jpg,Uniform guide,30.59370231628418,0.9513065814971924,0.05463350564241409
LSUI,3057.jpg,Raw-input guide,27.19414710998535,0.9021139740943909,0.14582087099552155
LSUI,3058.jpg,Raw-input guide,30.823925018310547,0.9520236849784851,0.04872969537973404
LSUI,3057.jpg,Cross-image guide,25.89488983154297,0.9023160338401794,0.16158291697502136
LSUI,3058.jpg,Cross-image guide,29.080955505371094,0.938933789730072,0.0493028461933136
LSUI,3057.jpg,Full spatial guide,27.596935272216797,0.9046564102172852,0.14386126399040222
LSUI,3058.jpg,Full spatial guide,30.892772674560547,0.9521054625511169,0.04862254858016968
LSUI,3059.jpg,Zero guide,24.64419174194336,0.8385645747184753,0.3031846284866333
LSUI,3060.jpg,Zero guide,26.955366134643555,0.9023602604866028,0.19514916837215424
LSUI,3059.jpg,Uniform guide,19.782745361328125,0.7797263264656067,0.5170012712478638
LSUI,3060.jpg,Uniform guide,23.085458755493164,0.8565241694450378,0.3252124786376953
LSUI,3059.jpg,Raw-input guide,26.65166473388672,0.8658656477928162,0.20883648097515106
LSUI,3060.jpg,Raw-input guide,24.988510131835938,0.9031691551208496,0.11787097156047821
LSUI,3059.jpg,Cross-image guide,26.710426330566406,0.8675469756126404,0.20803624391555786
LSUI,3060.jpg,Cross-image guide,24.224729537963867,0.9027841091156006,0.12356553971767426
LSUI,3059.jpg,Full spatial guide,26.649311065673828,0.8675110936164856,0.21042467653751373
LSUI,3060.jpg,Full spatial guide,25.53032684326172,0.9068713188171387,0.11661926656961441
LSUI,3061.jpg,Zero guide,29.44032859802246,0.9166662693023682,0.16694289445877075
LSUI,3062.jpg,Zero guide,25.943195343017578,0.885182797908783,0.1014188751578331
LSUI,3061.jpg,Uniform guide,24.703113555908203,0.8999970555305481,0.24099473655223846
LSUI,3062.jpg,Uniform guide,24.855329513549805,0.8566462993621826,0.14531102776527405
LSUI,3061.jpg,Raw-input guide,28.239788055419922,0.9188584685325623,0.12467359006404877
LSUI,3062.jpg,Raw-input guide,28.452749252319336,0.9318049550056458,0.0632239282131195
LSUI,3061.jpg,Cross-image guide,26.601821899414062,0.9132838845252991,0.1685250997543335
LSUI,3062.jpg,Cross-image guide,28.13613510131836,0.9265119433403015,0.06407143175601959
LSUI,3061.jpg,Full spatial guide,28.7753849029541,0.9197132587432861,0.11763794720172882
LSUI,3062.jpg,Full spatial guide,28.450611114501953,0.9314594268798828,0.06306043267250061
LSUI,3063.jpg,Zero guide,24.41226577758789,0.7859110832214355,0.1369730532169342
LSUI,3064.jpg,Zero guide,23.669334411621094,0.792264461517334,0.2163180112838745
LSUI,3063.jpg,Uniform guide,19.613739013671875,0.7804102301597595,0.2541798949241638
LSUI,3064.jpg,Uniform guide,19.77272605895996,0.748195469379425,0.28133711218833923
LSUI,3063.jpg,Raw-input guide,27.429601669311523,0.850519597530365,0.09639239311218262
LSUI,3064.jpg,Raw-input guide,28.961103439331055,0.8627846240997314,0.12503471970558167
LSUI,3063.jpg,Cross-image guide,27.214466094970703,0.8473913669586182,0.09891567379236221
LSUI,3064.jpg,Cross-image guide,26.686786651611328,0.8222396969795227,0.1477983444929123
LSUI,3063.jpg,Full spatial guide,27.42086410522461,0.8507240414619446,0.09645220637321472
LSUI,3064.jpg,Full spatial guide,29.00245475769043,0.862900972366333,0.1250515729188919
LSUI,3065.jpg,Zero guide,27.773193359375,0.8876407742500305,0.2018992304801941
LSUI,3066.jpg,Zero guide,27.313827514648438,0.9108776450157166,0.10226613283157349
LSUI,3065.jpg,Uniform guide,28.500349044799805,0.8911028504371643,0.15334279835224152
LSUI,3066.jpg,Uniform guide,27.27840805053711,0.9116544723510742,0.10427121818065643
LSUI,3065.jpg,Raw-input guide,29.363096237182617,0.8926194310188293,0.13960818946361542
LSUI,3066.jpg,Raw-input guide,29.128890991210938,0.9165513515472412,0.06266093254089355
LSUI,3065.jpg,Cross-image guide,29.187408447265625,0.8921402096748352,0.13945826888084412
LSUI,3066.jpg,Cross-image guide,29.086368560791016,0.9215493202209473,0.06363111734390259
LSUI,3065.jpg,Full spatial guide,29.317466735839844,0.8925216794013977,0.13856996595859528
LSUI,3066.jpg,Full spatial guide,29.129920959472656,0.9165847301483154,0.06263969093561172
LSUI,3067.jpg,Zero guide,23.48383903503418,0.9032240509986877,0.1356329321861267
LSUI,3068.jpg,Zero guide,21.7031307220459,0.8670560717582703,0.1902264952659607
LSUI,3067.jpg,Uniform guide,22.77843475341797,0.8845336437225342,0.24700400233268738
LSUI,3068.jpg,Uniform guide,20.868398666381836,0.8270428776741028,0.31956279277801514
LSUI,3067.jpg,Raw-input guide,26.406143188476562,0.9234530925750732,0.059296783059835434
LSUI,3068.jpg,Raw-input guide,26.092700958251953,0.895081102848053,0.11756058037281036
LSUI,3067.jpg,Cross-image guide,25.55099868774414,0.9210757613182068,0.06343426555395126
LSUI,3068.jpg,Cross-image guide,25.344417572021484,0.8932302594184875,0.11799068748950958
LSUI,3067.jpg,Full spatial guide,26.410730361938477,0.9234678745269775,0.05934520810842514
LSUI,3068.jpg,Full spatial guide,26.07561492919922,0.8950731754302979,0.1175810843706131
LSUI,3069.jpg,Zero guide,21.462818145751953,0.8534674644470215,0.21110868453979492
LSUI,3070.jpg,Zero guide,26.013566970825195,0.9063830375671387,0.15190444886684418
LSUI,3069.jpg,Uniform guide,18.990598678588867,0.7694143652915955,0.3113081753253937
LSUI,3070.jpg,Uniform guide,27.771404266357422,0.9105235934257507,0.12238384783267975
LSUI,3069.jpg,Raw-input guide,29.340456008911133,0.905090868473053,0.0935533344745636
LSUI,3070.jpg,Raw-input guide,31.084001541137695,0.9168447852134705,0.1006411463022232
LSUI,3069.jpg,Cross-image guide,27.93062973022461,0.9054162502288818,0.09722811728715897
LSUI,3070.jpg,Cross-image guide,32.171913146972656,0.9174386858940125,0.10147298872470856
LSUI,3069.jpg,Full spatial guide,29.396270751953125,0.9052696228027344,0.09391064196825027
LSUI,3070.jpg,Full spatial guide,31.133983612060547,0.9168971180915833,0.09993841499090195
LSUI,3071.jpg,Zero guide,20.325057983398438,0.8359825015068054,0.2979511022567749
LSUI,3072.jpg,Zero guide,27.234107971191406,0.9007428288459778,0.21084432303905487
LSUI,3071.jpg,Uniform guide,18.688037872314453,0.7995947003364563,0.434709370136261
LSUI,3072.jpg,Uniform guide,25.555238723754883,0.8992586135864258,0.2088034451007843
LSUI,3071.jpg,Raw-input guide,28.067569732666016,0.8915769457817078,0.13345271348953247
LSUI,3072.jpg,Raw-input guide,28.431804656982422,0.9183915257453918,0.11374959349632263
LSUI,3071.jpg,Cross-image guide,28.14208221435547,0.8917365074157715,0.13473385572433472
LSUI,3072.jpg,Cross-image guide,28.406160354614258,0.9170780777931213,0.10553399473428726
LSUI,3071.jpg,Full spatial guide,28.68634796142578,0.8940261006355286,0.13083727657794952
LSUI,3072.jpg,Full spatial guide,28.422950744628906,0.9184474945068359,0.11290902644395828
LSUI,3073.jpg,Zero guide,27.31672477722168,0.902932345867157,0.14446280896663666
LSUI,3074.jpg,Zero guide,25.181198120117188,0.9213652014732361,0.16483080387115479
LSUI,3073.jpg,Uniform guide,20.73724365234375,0.8448764681816101,0.2554817497730255
LSUI,3074.jpg,Uniform guide,22.348011016845703,0.8861190676689148,0.3594813644886017
LSUI,3073.jpg,Raw-input guide,29.230243682861328,0.9059877395629883,0.13901087641716003
LSUI,3074.jpg,Raw-input guide,27.622556686401367,0.9353735446929932,0.08812201768159866
LSUI,3073.jpg,Cross-image guide,27.04068374633789,0.9011724591255188,0.15238811075687408
LSUI,3074.jpg,Cross-image guide,27.64712142944336,0.9368537068367004,0.10476850718259811
LSUI,3073.jpg,Full spatial guide,29.12804412841797,0.9058818221092224,0.1389467418193817
LSUI,3074.jpg,Full spatial guide,27.871112823486328,0.9360653758049011,0.08677105605602264
LSUI,3075.jpg,Zero guide,28.10067367553711,0.9367138743400574,0.08225144445896149
LSUI,3076.jpg,Zero guide,27.46492576599121,0.9208305478096008,0.10410724580287933
LSUI,3075.jpg,Uniform guide,28.804134368896484,0.9404168128967285,0.06772850453853607
LSUI,3076.jpg,Uniform guide,29.557025909423828,0.9267684817314148,0.07366286963224411
LSUI,3075.jpg,Raw-input guide,29.845722198486328,0.9451307654380798,0.05132487043738365
LSUI,3076.jpg,Raw-input guide,29.15472984313965,0.9244478344917297,0.07444140315055847
LSUI,3075.jpg,Cross-image guide,29.909793853759766,0.9439628720283508,0.05054718255996704
LSUI,3076.jpg,Cross-image guide,27.205459594726562,0.9191510677337646,0.0822690799832344
LSUI,3075.jpg,Full spatial guide,29.84774398803711,0.9451284408569336,0.051298316568136215
LSUI,3076.jpg,Full spatial guide,29.156171798706055,0.9244444966316223,0.07443038374185562
LSUI,3077.jpg,Zero guide,28.482830047607422,0.8791980743408203,0.2146214246749878
LSUI,3078.jpg,Zero guide,23.540542602539062,0.8749009966850281,0.20089787244796753
LSUI,3077.jpg,Uniform guide,17.623411178588867,0.7517725825309753,0.42407020926475525
LSUI,3078.jpg,Uniform guide,22.174800872802734,0.8627939820289612,0.21379531919956207
LSUI,3077.jpg,Raw-input guide,28.241384506225586,0.8889895081520081,0.15509724617004395
LSUI,3078.jpg,Raw-input guide,29.45806312561035,0.9142670631408691,0.08571676909923553
LSUI,3077.jpg,Cross-image guide,28.016756057739258,0.8900867104530334,0.15157799422740936
LSUI,3078.jpg,Cross-image guide,28.85527801513672,0.9139294624328613,0.09487569332122803
LSUI,3077.jpg,Full spatial guide,28.231292724609375,0.8896973729133606,0.15417610108852386
LSUI,3078.jpg,Full spatial guide,29.437236785888672,0.9142395853996277,0.08562430739402771
LSUI,3079.jpg,Zero guide,19.64699363708496,0.8049800992012024,0.391125351190567
LSUI,3080.jpg,Zero guide,23.387910842895508,0.8954582810401917,0.10692938417196274
LSUI,3079.jpg,Uniform guide,20.886001586914062,0.7898661494255066,0.39650851488113403
LSUI,3080.jpg,Uniform guide,25.976638793945312,0.9128580093383789,0.09659083932638168
LSUI,3079.jpg,Raw-input guide,27.988723754882812,0.8641844391822815,0.19459162652492523
LSUI,3080.jpg,Raw-input guide,27.253089904785156,0.9118779301643372,0.07505403459072113
LSUI,3079.jpg,Cross-image guide,28.00088882446289,0.8651227355003357,0.19335931539535522
LSUI,3080.jpg,Cross-image guide,25.991863250732422,0.9168862700462341,0.07322979718446732
LSUI,3079.jpg,Full spatial guide,27.999881744384766,0.8642191290855408,0.1918371319770813
LSUI,3080.jpg,Full spatial guide,27.253089904785156,0.9118779301643372,0.07505403459072113
LSUI,3081.jpg,Zero guide,18.0361385345459,0.8031272888183594,0.26522064208984375
LSUI,3082.jpg,Zero guide,25.768817901611328,0.8695923686027527,0.11324083805084229
LSUI,3081.jpg,Uniform guide,17.234975814819336,0.7872522473335266,0.364822655916214
LSUI,3082.jpg,Uniform guide,23.92806625366211,0.8519836068153381,0.12904325127601624
LSUI,3081.jpg,Raw-input guide,31.102678298950195,0.9114263653755188,0.11333972215652466
LSUI,3082.jpg,Raw-input guide,28.911237716674805,0.8819710612297058,0.07969656586647034
LSUI,3081.jpg,Cross-image guide,30.037273406982422,0.9125258922576904,0.129014790058136
LSUI,3082.jpg,Cross-image guide,28.08349609375,0.8902708888053894,0.08158449828624725
LSUI,3081.jpg,Full spatial guide,31.098299026489258,0.9114976525306702,0.11369119584560394
LSUI,3082.jpg,Full spatial guide,28.906957626342773,0.8819572329521179,0.07972819358110428
LSUI,3083.jpg,Zero guide,26.053855895996094,0.8935074210166931,0.238989919424057
LSUI,3084.jpg,Zero guide,26.104984283447266,0.8848064541816711,0.16402864456176758
LSUI,3083.jpg,Uniform guide,16.640079498291016,0.7286583781242371,0.4091005325317383
LSUI,3084.jpg,Uniform guide,21.657283782958984,0.8576242327690125,0.29754382371902466
LSUI,3083.jpg,Raw-input guide,25.40602684020996,0.8982991576194763,0.1546221524477005
LSUI,3084.jpg,Raw-input guide,27.12100601196289,0.895489513874054,0.1164509505033493
LSUI,3083.jpg,Cross-image guide,24.198184967041016,0.8923892378807068,0.1732521504163742
LSUI,3084.jpg,Cross-image guide,27.87559700012207,0.8941926956176758,0.10823370516300201
LSUI,3083.jpg,Full spatial guide,25.46184539794922,0.8984537124633789,0.15498463809490204
LSUI,3084.jpg,Full spatial guide,27.07863998413086,0.8955609202384949,0.11510881036520004
LSUI,3085.jpg,Zero guide,25.120059967041016,0.8320716023445129,0.1870734840631485
LSUI,3086.jpg,Zero guide,23.267356872558594,0.8670218586921692,0.2314843088388443
LSUI,3085.jpg,Uniform guide,21.535547256469727,0.7627546787261963,0.2434103637933731
LSUI,3086.jpg,Uniform guide,21.537078857421875,0.8448500633239746,0.3349880278110504
LSUI,3085.jpg,Raw-input guide,30.324087142944336,0.8803049921989441,0.09936204552650452
LSUI,3086.jpg,Raw-input guide,24.459169387817383,0.8896912932395935,0.14908382296562195
LSUI,3085.jpg,Cross-image guide,29.19346809387207,0.8574185371398926,0.11773443222045898
LSUI,3086.jpg,Cross-image guide,24.95018768310547,0.8923618197441101,0.1345481276512146
LSUI,3085.jpg,Full spatial guide,30.42081069946289,0.8809974193572998,0.09982351958751678
LSUI,3086.jpg,Full spatial guide,24.461688995361328,0.8897099494934082,0.14902104437351227
LSUI,3087.jpg,Zero guide,23.95907211303711,0.8364927172660828,0.2308117300271988
LSUI,3088.jpg,Zero guide,26.637474060058594,0.8811212182044983,0.14519506692886353
LSUI,3087.jpg,Uniform guide,23.092632293701172,0.8218138217926025,0.27995142340660095
LSUI,3088.jpg,Uniform guide,19.046661376953125,0.7308796048164368,0.2600725293159485
LSUI,3087.jpg,Raw-input guide,28.00370979309082,0.8762231469154358,0.12676216661930084
LSUI,3088.jpg,Raw-input guide,27.12580680847168,0.8791162371635437,0.08822280913591385
LSUI,3087.jpg,Cross-image guide,27.870569229125977,0.8643243312835693,0.13544857501983643
LSUI,3088.jpg,Cross-image guide,26.877782821655273,0.8905112743377686,0.10155525803565979
LSUI,3087.jpg,Full spatial guide,27.99979019165039,0.8761449456214905,0.12659040093421936
LSUI,3088.jpg,Full spatial guide,27.034542083740234,0.8792564272880554,0.0878305658698082
LSUI,3089.jpg,Zero guide,26.257343292236328,0.9247317314147949,0.14567974209785461
LSUI,3090.jpg,Zero guide,24.374744415283203,0.8853752017021179,0.18022969365119934
LSUI,3089.jpg,Uniform guide,21.565420150756836,0.8989548683166504,0.23116883635520935
LSUI,3090.jpg,Uniform guide,23.185251235961914,0.8715474605560303,0.22332054376602173
LSUI,3089.jpg,Raw-input guide,29.19455337524414,0.9296367764472961,0.0861087366938591
